age 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010
15 0.00149253731343284 0.00149832253021074 0.00156521366238556 0.00211404075400787 0.00166301969365427 0.00224530803836548 0.00233831278093327 0.00214838042130372 0.00250190449460727 0.00282966403873205 0.0033503093564544 0.00282817927121355 0.0031309921910461 0.002796410014171 0.00245354773565854 0.00216826088207923 0.00267944059448883 0.00251663457322072 0.00257022913116736 0.00255720053835801 0.00193110443568837 0.00228256591892956 0.00141310854440007 0.00170712292244099 0.00110873964021399 0.00117425616052772 0.000945124731592867 0.000865555869966876 0.000604290462282204 0.00062668094106588 0.000609362016434309 0.000450958286358512 0.000603180405775909 0.000433244277565167 0.000674628498495761 0.000694584072090515 0.000784555465269411 0.000748060947281389 0.000532345082462301 0.000565308878489997 0.000496935564021865 0.000644557018118095 0.000566904901702739 0.000556431419827506 0.000665149294837818 0.000412235138923242 0.000517835447828079 0.000669869279794829 0.000388752105740573 0.000550035486160397 0.000510603533376451 0.000601493980996041 0.000428085585407038 0.00057739961667081 0.000492825285222634 0.000578255878226115 0.000413750921944989
16 0.010463651974814 0.0104634108968325 0.0114132259147365 0.0111149110807114 0.0111841976850858 0.0119561607439389 0.0128450795712894 0.0132218641410122 0.0145280358001056 0.0145737847847127 0.0166488654801021 0.0184536479895413 0.017923101276955 0.01603276662085 0.013665110676103 0.0108355360590893 0.0129352099834748 0.0123435526466873 0.012036051110435 0.0100795907305801 0.0095000479800403 0.00814937275114266 0.00664927524861228 0.00565242477287618 0.00461049892868075 0.00363428402759842 0.00372343176294151 0.00319581398044427 0.00291072393862531 0.00241616819215249 0.00133996937212864 0.00197444295797389 0.00208282513650949 0.00238946446811615 0.00246700160265068 0.00288901809724544 0.0029498793645013 0.00268116481715945 0.00257145100502513 0.00234488102277593 0.00224564905495602 0.00214273940992253 0.00211135911202268 0.0021423230057196 0.0015623072811742 0.00205191978859008 0.00186942766752948 0.00208227979891127 0.00211462808264195 0.0018802189902118 0.00199715449669056 0.00169592130925125 0.00171511322174311 0.0018126507258484 0.00130713744869087 0.00140218153359529 0.00155308337694346
17 0.0316406708103671 0.0324096728307255 0.0333043289101588 0.0337293899866546 0.0320673669884745 0.034178557186348 0.0322210037077654 0.0345831110248824 0.0356744529445954 0.0381124371859296 0.0424014202803939 0.0438496352610656 0.0448288767829667 0.0424832889160732 0.0372538779399503 0.0299146492428262 0.0300437907651374 0.0307333496341716 0.0294591221334045 0.0275546874259219 0.0255048829050915 0.0224781382902471 0.0192635328738481 0.0154557695685264 0.0130023065468949 0.0129751357530723 0.0110681093205615 0.00980501776084357 0.00878230308042175 0.00652910685805423 0.0061333243958843 0.00608246078985098 0.00618938410101959 0.00608562948815175 0.00684133915574964 0.00767747432620297 0.00823313338580825 0.00778478428526063 0.00742011779436999 0.00619418879574809 0.00573152948801037 0.00576845543919862 0.00538579342809863 0.00529881077826283 0.00451562830734495 0.00411872585883631 0.00557609301749241 0.00452118410016162 0.00536886257093511 0.00531042265274577 0.00444309805109563 0.00422624498133408 0.00475925269606602 0.00410122795589974 0.00408703345573555 0.00408095475360049 0.00365760895952354
18 0.0579550092430317 0.0605884607789613 0.0619218765843821 0.0614077643735783 0.0607841042623651 0.0602984253883654 0.059010686137034 0.0580144213706362 0.0636949853884734 0.0644475034413715 0.0714709371293001 0.073823967939666 0.074489893974823 0.0723330285130537 0.060915288593976 0.0529714012226948 0.050197065907598 0.0506888057658973 0.0484160862727477 0.0453108235137727 0.0470550455249537 0.0418301886792453 0.0364002699132286 0.0314107927714783 0.0284869346002812 0.0257035102988106 0.0235018071035253 0.0221055135689059 0.0182534032132166 0.0169351643998415 0.0137336208326422 0.0143798281108919 0.0150400693090752 0.0147895335608646 0.0154304882594111 0.0171031340679605 0.0188332976979545 0.0180199641760952 0.01425461377946 0.014556255592351 0.0124014184122309 0.0113206788385748 0.00995086374733459 0.00901223820984177 0.00950526683640357 0.0100438038150416 0.00935379348291251 0.00899190113014648 0.010125964559124 0.00890379391835574 0.00827513407036692 0.00807431290702666 0.0079465793826523 0.00771677268162035 0.00776652579539112 0.00706022918590127 0.00742719701658584
19 0.0881990457712536 0.0895702759380591 0.0897340321822206 0.0892044947828413 0.0867093409705376 0.0851393517437541 0.0814934519811954 0.0845567774003493 0.0852705833713749 0.0886937149909046 0.0972743593928513 0.0963265179965073 0.0997638770914022 0.0945596881289321 0.084143925248885 0.073456043862487 0.0698380209619932 0.0731691970264901 0.0731798155970386 0.0687601515971846 0.074564677204486 0.0671790065604499 0.0591330025324026 0.0551358166404787 0.0492576119772569 0.0455025439185946 0.0431738623103851 0.039665422628983 0.037847825889078 0.0320956199823876 0.0301559620952882 0.029583746283449 0.0301107109288572 0.0293565660565781 0.0315525800428109 0.0353663936240868 0.038178859462456 0.0339806683041473 0.0302412504247367 0.0275884336657817 0.0249075553526592 0.0219337382343629 0.0204122433475279 0.0192074859945415 0.01693495669227 0.0176370357822573 0.0185561032183242 0.0179988230758304 0.0172908309601821 0.0156969696969697 0.0163233503774044 0.0169904276642377 0.0169860232402154 0.016914198568532 0.0168145261586933 0.0160024011500245 0.0153746809753698
20 0.108302285221908 0.112923039865109 0.112254924898227 0.107932836751584 0.109446138885205 0.106161904356343 0.104222972972973 0.100337092679679 0.107692307692308 0.106946732564525 0.114900569880046 0.115453998797354 0.115998133257848 0.113901269088465 0.0986540743126979 0.0902753824310341 0.0893717194739513 0.0943094239835772 0.0901270632090181 0.0919016958374898 0.0928051407770596 0.0851462514287856 0.0817948075334392 0.0750698001220347 0.0665077384389026 0.0635863773118675 0.063625130690999 0.057663644562586 0.0546860408651152 0.0506496806039489 0.0463872303092766 0.0488783691922129 0.0487339690891154 0.0480315025769571 0.0503619874693358 0.0523769627847896 0.056075277142675 0.0548895115808889 0.0492933622605381 0.0445544993831598 0.0388858294992273 0.0359342171991596 0.032439760186352 0.0280977746801414 0.0256077497675274 0.0269427947819908 0.0279348384800917 0.0263379542008938 0.0274005673245217 0.0274409957969609 0.0276 0.026145938007266 0.0268628196684816 0.0268102760777426 0.0284388641606847 0.0285224298221861 0.02707564287055
21 0.11905658600885 0.12457754525227 0.132056595683865 0.124800074175378 0.124726822124592 0.123386634950002 0.11812091918935 0.12199704033333 0.121794938150199 0.125387556350218 0.131013026086362 0.134212463490506 0.129144237827257 0.125332522611538 0.114547185455886 0.106190848984211 0.107360274338928 0.113968170459029 0.111995693808982 0.110928947061933 0.111104084416699 0.104866979078263 0.0931369360159844 0.0927765029830197 0.0869811613941117 0.0821528700014756 0.081826422570486 0.0752612056516692 0.0728297675122486 0.0677369161534376 0.0680872616764951 0.064897505703551 0.0674419173192734 0.0658131397364204 0.0717263152702069 0.07247297079915 0.0763311185136363 0.0713234032175021 0.0690469060997305 0.0627848013034425 0.0553699535799691 0.0504806420319252 0.0448031744600262 0.0399174646039157 0.0381690741273162 0.0380346397788258 0.0389085447599464 0.0364171201647301 0.0376676682574285 0.0385094281359883 0.0375919531601862 0.0365561128402355 0.0378591700031533 0.0399776476946895 0.0407863017583664 0.0388433392058544 0.0389197776012708
22 0.131501004300904 0.136355661602161 0.136382615749854 0.140635532586715 0.134527698576689 0.137350265693957 0.134565107542237 0.134092586734156 0.137520778664102 0.139523362267384 0.150902650173332 0.144471903051302 0.143963517710422 0.138688631917113 0.12915430716145 0.121151861072318 0.122713135748262 0.128963400383291 0.128945269786982 0.125013045747086 0.125577694941314 0.118235626970369 0.111115177689126 0.105533418609145 0.100158144438587 0.0952251591462697 0.0959010620100438 0.091855435136518 0.0871522056400358 0.0848858938784756 0.0804393684543114 0.0823731836731017 0.0855566243102314 0.0878994416124353 0.0916764837307552 0.0932979277987749 0.0981945467943994 0.0923611846517703 0.0889247745929215 0.0807676509914618 0.0728928599149641 0.0668625689945328 0.0565815807029248 0.0544967456578805 0.0493284169218082 0.046582258509841 0.045043955157674 0.0458606610563725 0.0474127884391267 0.048 0.0467583690775526 0.0473170200765859 0.0494343383028195 0.049632923172371 0.0517250698135303 0.0513199798130971 0.0498638940454685
23 0.13821436105837 0.145044719486855 0.144117099506655 0.145862486065982 0.14647761264338 0.14735990756788 0.141159273626806 0.145069559891504 0.147011818143584 0.154864024377518 0.155443824094924 0.159047036112811 0.147907849050865 0.148302061362585 0.136868729065237 0.130434782608696 0.137095808383234 0.140025580286529 0.137640449438202 0.136491468252332 0.137881832972272 0.128771882934652 0.119418965701845 0.11529221927097 0.109633521224393 0.11155033302648 0.111050126418269 0.107692307692308 0.10140719646021 0.0994352618374193 0.0973822975517891 0.100667475166406 0.100903128695839 0.104110048649555 0.111434022718307 0.110176652850992 0.119979041554149 0.113791443228795 0.107239826930825 0.0991823770674116 0.0910546310478811 0.0795938112729359 0.0717184092311168 0.0650234227923471 0.0616603482734206 0.0577483243936237 0.0569473632764772 0.0579022401228229 0.059714751024034 0.0555171353926541 0.0545342665948773 0.0574109585040834 0.0581028437865212 0.0609881108630881 0.0624124972367548 0.062857394598881 0.0635466303607897
24 0.136881207217734 0.146573568954643 0.147495810417159 0.150310731843057 0.150261272551013 0.154121652666675 0.148121579562415 0.154960417719387 0.157275893315283 0.161049436526525 0.173583727826042 0.159269249632173 0.163919997003633 0.153022059133662 0.144318261973619 0.136549703185656 0.141372295722155 0.147183439443017 0.146323328578799 0.13998511963034 0.143267137296299 0.136327796695346 0.128317996226983 0.128287784055686 0.121799482163406 0.124032411389254 0.123671012139211 0.117467773455008 0.11511340505961 0.113850374434641 0.113757854262403 0.119204179838097 0.120213746084393 0.119294744438406 0.127067957283041 0.131233009940928 0.135695517159009 0.131205475290035 0.129343804336182 0.119257290743925 0.110045191469119 0.0967606154057606 0.0839761092150171 0.081512794303633 0.0735290271396563 0.0712611512650726 0.0696586315316664 0.0704493784162918 0.0699110598942174 0.0697365853658537 0.0716951389746171 0.0695070883936456 0.0707708522972261 0.0750735266032619 0.0768293368829562 0.0741534003473691 0.077952959421039
