age 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010
 14 0.000439531459464211 0.000146887557574677 0.000349425287356322 0.000301469664614998 0.000316846741231266 0.000253012429235586 0.000253897726821915 0.000374257586852168 0.000263978485753411 0.000241629271660338 0.000218774498185995 0.000284667792685936 0.000208297828021739 0.000340554346797843 0.000314474679874603 0.000364679801537413 0.000249278530407187 0.000209117524048515 0.000175160320348764 0.000254236459463952 0.000139003346009115 0.000136444262518761 0.000208613855753001 0.000289189726534965 8.27800864224102e-05 0.000182803204041613 0.000200223583001018 0.000185837493559041 0.000197513130134219 9.51112801978315e-05 0.000148791533761729 0.000126094318550276 0.000127158284816393 5.52699939203007e-05 7.3192377013934e-05 0.000154273372415921 0.000264297476975624 0.000229054525388612 0.000106423736750245 0.000184636215367888 0.000160990089047643 0.000123283027009257 0.000124630004673625 0.000125676822052093 0.000163530626220092 0.00015662780339295 0.000132350160710909 0.000128385008299174 3.47690034334391e-05 0.000185194538444703 0.000158498700310657 9.61962403302738e-05 6.51115849787573e-05 6.74923227482874e-05 7.00016625394853e-05 0.00011342369420972 0.000120667290114332
 15 0.00051589604694654 0.000395352412747919 0.000272559543777256 0.000349171636236665 0.000351311563169165 0.000253491448624413 0.000315290816366746 0.000285320272005326 0.000292618693457534 0.00039559570119338 0.000448171546278021 0.000309217407121095 0.000302978658940711 0.000264602765098895 0.000245593486105076 0.000254589963280294 0.000362938271840766 0.000363149847094801 0.00028499501258728 0.000233649409061703 0.000371572730472875 0.00057516858389528 0.00029194523107465 0.000359882564636803 0.000451357231194201 0.000364172087864793 0.00026582267965875 0.000350259776000534 0.000304107992126982 0.000197545053741234 0.000228208468435916 0.000148674013640841 0.000162003078058483 0.000181345036132998 0.00025723945318242 0.000310029452798016 0.000268969558409621 0.000182335720580638 0.000145353364411267 0.000127183313549262 0.000203736527922091 0.000220193770518056 0.000143592689080802 0.00010371292263016 0.000313319199156127 0.000122365321667839 0.000136613354931254 0.000207314430026668 0.000164355043417124 0.000277145059456276 0.000117478245546316 7.9025770303696e-05 0.000159698489252292 0.000194287934719254 0.000134139286882016 0.000139003518526563 0.000112641153445411
 16 0.000403338748529494 0.000450440788485875 0.000438519557972286 0.000564664547431822 0.00047693295423278 0.000434608184006419 0.000316293045506662 0.000377753468642527 0.000379578667678876 0.000454331564685457 0.000263030273140499 0.00051524259338772 0.000362308995226579 0.000264250660626652 0.000244947948560931 0.000469267660888418 0.00034952813701503 0.000380137799952483 0.00053421860988686 0.000227855311876958 0.000311111543210477 0.000390342916251927 0.000514362586056817 0.000349324639031206 0.000245823366456456 0.000306657166307397 0.000297623968650275 0.000132827482006027 0.000333425025215268 0.000304066894716838 0.000215426319710611 0.000171010004085239 0.000185633800202341 0.000179731660630678 0.000253295097835232 0.000238034203684037 0.000218045044472104 9.57652601942119e-05 0.000302929326588107 0.000206758950078051 6.31725241634905e-05 0.000202685583987839 0.000159870504891038 0.000307178767803569 0.000331002523894245 0.000208274756058192 0.000162680982593135 0.000116615809216536 0.000168925259957206 0.000309166795486165 0.000172556598564329 0.000217520434371575 0.000204545633344085 0.000142946768211815 0.000112682404642515 0.000199703772737107 0.000103543786078538
 17 0.000420644286832665 0.00024540151033475 0.000555193730581565 0.000349314470351934 0.000520670623763407 0.000329504370509359 0.0003495397726327 0.000252359959937856 0.000313956956501264 0.000551758928641806 0.000420198624657579 0.000261412279841846 0.000358539208823479 0.000360353867497883 0.00033792980447006 0.000354543758163837 0.000519803588501202 0.00032749619526479 0.000321930065427552 0.000438061861953375 0.000416789019503832 0.00044565870293941 0.000330469266358229 0.000295418065799451 0.00027067785468466 0.000169723256800717 0.000359935571532696 0.000297152290548906 0.000282005557168332 0.000316450425542546 0.00015192694002262 0.000233144127906455 0.000265629446921544 0.000389076221884611 0.000233066800530675 0.000342462667063202 0.000200658524795009 0.000235411290687673 0.000229036044547511 0.000241404976965942 0.000184778368612314 0.000104694501444784 0.000263040751082514 0.000259312821024286 0.000265590683896011 0.00014434328958357 0.000166083643875147 0.00016201055093713 0.000270808750991353 0.000336366864126474 0.000126808148329303 0.000137542122274947 0.000183185258582646 0.00034412100545901 0.000189346124715981 0.00022371900892479 0.000264250972361
 18 0.000329156184609597 0.0005330737495944 0.000420684387073919 0.000402738622633911 0.0003688595729908 0.00035256543199635 0.000455240731298711 0.000364733578699559 0.000251451740910412 0.000390939584196658 0.000438929951482564 0.000448800660378115 0.000501577542270043 0.000339008907459043 0.000464983189069318 0.000388583059628996 0.000568744725351338 0.00062508617916073 0.000383509108341323 0.000396469533204323 0.000455468468297497 0.00062228340294736 0.000520386627991019 0.000425186502261219 0.000313381385145722 0.000403733574291784 0.00018759262385803 0.000251220212460523 6.58989439694229e-05 0.000248531592507601 0.000166291125874068 0.00037069800749821 0.000214663291682692 0.000283698674181529 0.00029532827583661 0.000356668360841381 0.000286800028680003 0.00045434719395173 0.000234479275639407 0.000417714909574216 0.000259481037924152 0.000204073303130484 0.000166990210198927 0.000242118537200504 0.000218485892763151 0.000183144592655902 0.000205265048493868 0.000268572845219403 0.000120845921450151 0.000211544563785494 0.000278942621502757 0.000126276292528051 0.00017097962777735 0.000115690049829357 0.000248551411305982 0.000281535934933917 0.000205968328408578
 19 0.000489536164484151 0.000441845051916794 0.000595872437462042 0.00054837188387677 0.000399340038042393 0.000453245561970539 0.000493329770396103 0.000416579879191835 0.00042914912932244 0.000547687974336906 0.000419603241823565 0.00045019171957713 0.000475330354596445 0.000384529112058192 0.000385961085054077 0.000492294708710979 0.00047141160579111 0.000452656641830906 0.000402989449003517 0.000458360787234652 0.000375816225865552 0.00018844280289825 0.000524089394676749 0.000305874706073525 0.000555843060586894 0.000407972957221121 0.000342889799028479 0.000484509666899604 0.000357708163794568 0.000295768052120903 0.00031400028094762 0.000480741336295142 0.000352378555247923 0.000355922551252847 0.000263212318336498 0.000311005003521674 0.000353638051454336 0.000249285529865297 0.000180784423614061 0.000268812386874787 0.000263303899718829 0.000296838668183842 0.000142240284480569 0.000228882947180058 0.000241286054671399 0.000277024754140531 0.000364760119560261 0.000285725947997877 0.000390223865270076 0.000200078030431868 0.000343885524329901 0.000221875028889978 0.000250815149235014 0.000186374341336135 0.000262185479840395 0.000200063096822844 0.000232538310686686
 20 0.000219004745102811 0.000507411837193288 0.00061999839259676 0.00040788117061896 0.00041344343984942 0.000355763898335234 0.000470880332184671 0.000428357249946455 0.000450820041655772 0.000378000378000378 0.000420174605891782 0.000523782014249952 0.00036847963766169 0.000235310727816081 0.000635308879235723 0.000461254612546125 0.000343973582828839 0.000393085272702908 0.00025267565470067 0.000420052963199708 0.000588704470355881 0.00044761087694431 0.000466504944952417 0.000425996925413495 0.000397512706209716 0.000436594185704388 0.000326857076936388 0.000453467610131222 0.000241057686958779 0.000320841317231852 0.000343839541547278 0.000378572780617074 0.000297012548780186 0.000300275252314622 0.000317880794701987 0.000279007477400394 0.000271144773232588 0.000228174254923298 0.000300645503581218 0.000287157766271526 0.000212973644511492 0.000391502530784217 0.000236055512387997 0.000263136588130516 0.00024864797662709 0.000280372895951616 0.000314895543244015 0.000241735662053544 0.000425592282593276 0.000325676542129314 0.000258120879993646 0.000246597429696021 0.000311555026115642 0.000266004610746586 0.00021811897551195 0.00019474986813811 0.000182956113402298
 21 0.000534583935752731 0.0003606983119319 0.000453595941509997 0.000409425893913202 0.000427071860459889 0.000411910723770501 0.000374976563964752 0.000425563605800432 0.000263512623268165 0.000485615877840628 0.000457927876359473 0.000370756575136137 0.000626126263706057 0.000335238095238095 0.000482896130600037 0.000359619428830533 0.000435898677774011 0.000458131840162891 0.000499188818170473 0.000432389583014296 0.000327326289756506 0.000301590891955063 0.000425020789060334 0.000461071715094566 0.000513276445193991 0.000337460981074063 0.000451365380275333 0.000305276513742213 0.000282408758436962 0.000240369058955134 0.000248678893378924 0.000260785943637638 0.000393094637533986 0.000279038466273277 0.000480657672290914 0.00031460831265075 0.000404326291317093 0.000232874749211809 0.000244221543829045 0.000298287478944413 0.000249026129956065 0.000334618974657016 0.000241234377754479 0.000274146962353747 0.000322665214673201 0.000247259540097255 0.000298187022900763 0.000312146396660034 0.000359191818408581 0.00026111496088297 0.000281934067704453 0.000295397703775183 0.000319027154840768 0.000308021235346343 0.000210470928702973 0.000232176321332029 0.000192591641522758
 22 0.000480159138457317 0.00072354537232439 0.000500125031257815 0.000591828038445149 0.000475322823417571 0.000403877221324717 0.000388403983298629 0.000580449226240451 0.000339159097412852 0.000363452801615346 0.000322577754679618 0.000422427659263351 0.000460235640648012 0.000577152360629096 0.000545442149042067 0.00039968947202558 0.000522658796040091 0.000478820187059086 0.00042404505054617 0.000516929439131559 0.000323423981888257 0.000252908447142135 0.000617053103964099 0.000548907673729279 0.000492426660344152 0.000308650380820102 0.000353251775554977 0.0004114918449798 0.000456096008209728 0.000451017608479131 0.00047931568468402 0.000353741255958329 0.000356740365983185 0.000276994769686996 0.000407677380428224 0.00027922408554112 0.000172783191651116 0.000236768294904018 0.000427289559891753 0.000311405216037369 0.00020845638050238 0.000229456981228654 0.000298159304762656 0.000258949957920632 0.000234039026007587 0.000180501794990072 0.000143102461362335 0.000177297978803042 0.000232101583126215 0.00031633369250388 0.000298101096018363 0.00029898047657488 0.000369348003576844 0.000258983489802525 0.00021423024395469 0.00020743301642178 0.000343019552114471
 23 0.000541259782142938 0.0005231196124366 0.000527223926380368 0.000567208271787297 0.000424733656602839 0.000588894803003364 0.000581460360058146 0.000494485412680326 0.000330537536669008 0.000507560537168235 0.000562898929486857 0.000392079984316801 0.00058143760447707 0.000550446090685993 0.000348002390625118 0.000524977688448241 0.000545669506169097 0.000396154256372751 0.000399437591870646 0.000441977680127154 0.000391936791284751 0.000482867157879677 0.000591593987253839 0.000370298367909943 0.000344596187677966 0.000506626860270503 0.000306295268638968 0.000203445629155608 0.000205300485255692 0.000322335987864998 0.000224984532313403 0.000367167850782985 0.000228712174524982 0.000370821207748551 0.000453345854314072 0.000258483509559851 0.000357592750619692 0.000273913973892574 0.000361552506462751 0.000406302996042962 0.000308377591228371 0.000310326101011146 0.00024608245519981 0.000384706180654525 0.00029497437410125 0.00023276790130641 0.000337992325586019 0.000202246963767456 0.000311960770933055 0.000287163779075333 0.000254251376380047 0.000294469856102397 0.000353443620833538 0.000190737773708705 0.000199870992359477 0.000192304330343875 0.00020342430920495
 24 0.000569382548424891 0.00074120659449261 0.000497985422608538 0.000644599095173863 0.000329109758104328 0.000425421285244972 0.000430707153139062 0.000356971542674832 0.000514552178806882 0.000515735077205541 0.000442482537742707 0.000539175062154903 0.000514229984927742 0.000419131752454339 0.000503755266532332 0.000480884828083674 0.000504170528266914 0.000406140238720207 0.000351332773237608 0.000304304304304304 0.000458883214221981 0.000408290063462477 0.000391211956859991 0.000408827110569958 0.000458686139422239 0.000450170614662957 0.00037779296945274 0.000376671479691129 0.000424424719971951 0.000372748366896218 0.00030260619586186 0.000336275746111812 0.000310556169563669 0.000402192825229731 0.000320274154676403 0.000272507954827799 0.000335777044042756 0.000209562497984976 0.000169845610340201 0.000304815183382193 0.000227334330106935 0.000255128074293295 0.00036078444847225 0.000350477525628669 0.000226484781964843 0.000256850100446736 0.000269393959802573 0.000235934842660952 0.00013986013986014 0.00019286217104946 0.000189198649121645 0.000231631165973382 0.000270567999536169 0.000153979405254547 0.000317395119583279 0.000266583729506376 0.000290595806873446
