age 1954 1955 1956 1957 1958 1959 1960 1961 1962 1963 1964 1965 1966 1967 1968 1969 1970 1971 1972 1973 1974 1975 1976 1977 1978 1979 1980 1981 1982 1983 1984 1985 1986 1987 1988 1989 1990 1991 1992 1993 1994 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010
 14 0.000589120212083276 0.00030332750270467 0.000386775784319758 0.000530674599983919 0.000420281588664405 0.000449021133928037 0.000408018315488829 0.000450846113784231 0.000284965685382052 0.000411458290473095 0.000394585599341214 0.000305626219133999 0.000412311994693724 0.000321219205339377 0.000354368524614624 0.000255185738762714 0.000410934429158478 0.00027341827527752 0.000312370802517341 0.000293974442596897 0.000398629473904006 0.000369306903269289 0.000414870398095204 0.000221361372440509 0.000427611000688929 0.000331394935969764 0.000268301728967906 0.000335688481089549 0.000102927427586266 0.000197745699031046 0.000142933714489905 0.000171291538198013 0.000346110582331055 0.000229165748534661 0.000348787527358022 0.000203205098600656 0.00023157752540116 0.000177046858401857 0.000162370610919424 0.000156583351275176 9.5729506705852e-05 0.000314144349328516 0.000137394990971186 0.000118463528041304 0.000154150007225782 0.000276444190525336 0.000160783192796913 0.000140781867295492 9.8097721680414e-05 9.55543345835025e-05 0.00015045739046702 0.000151056260904374 0.000107743693145962 0.000145449844045445 0.000100568210388696 0.000196458391005778 9.60864008916818e-05
 15 0.000541181857918948 0.000757272975872442 0.000606238190985238 0.000650023717081569 0.000401767778224186 0.000495227804790203 0.000523039907944976 0.000438000302069174 0.000714912928267813 0.000553933322254667 0.000756479410603868 0.000547959279776022 0.000394732120429181 0.00057313775007612 0.000606325400576009 0.000687994496044032 0.000562123739754842 0.000659342617590192 0.000547040964250873 0.000809135879659427 0.000385841455908427 0.000588118116883733 0.000534788942777583 0.000360233791730833 0.00047631603568968 0.000506677855802649 0.000441748376969133 0.000410295254777573 0.000287691594610577 0.000411734431291817 0.000449204010493406 0.000303311447330859 0.000393354027175633 0.000396986355751556 0.000333848748945741 0.000382186628679632 0.000275745431817346 0.000230709335076471 0.000196076509053833 0.000202024283318855 0.000233177234129374 0.000114197618979644 0.000274544794924843 0.000234971607597415 0.000374203586445952 0.000134479611930263 0.000330706057432619 0.000249105887795591 0.000210245987805733 0.000113977741775285 0.000253893697882368 0.000210068272188461 0.00016546329723225 0.000183556405353728 0.000160508490899169 0.00024919013207077 0.000106309466858024
 16 0.000693278448789471 0.00060304851421323 0.00100886964563454 0.00068602328443736 0.000982904482746516 0.000867546530215521 0.000795975069460089 0.000776577235833066 0.000573489684731592 0.00062116141655861 0.000790426355976414 0.000672781870989974 0.000632019473032412 0.000519433996059466 0.00057246616635509 0.000835340223409077 0.000832547038907698 0.000758951562627057 0.000587962797990236 0.000693329440957524 0.000643915003219575 0.000495467390905421 0.000682296306123609 0.000497196364942132 0.000395740394301338 0.000510173714149668 0.000443139644380435 0.000362778886268819 0.000378704200460757 0.000399517383001334 0.000342914948519893 0.000430844904810204 0.000516717596015929 0.000409608738319751 0.000619552029463141 0.000384820577405785 0.000415131544808261 0.000329679386796341 0.000248999214694784 0.000371024907487868 0.000321020846291206 0.000289852271958725 0.000323086425618853 0.000215407511847413 0.000351346339654314 0.000216025137470542 0.000267870809735191 0.000237862168022176 0.000425083466909909 0.000209316320567945 0.000259559074023003 0.000284792101765711 0.000268831256114044 0.000179149933565233 0.000212514041106287 0.000190641110166732 0.000230301036354664
 17 0.000764362712588379 0.00112453099488555 0.000871604374623861 0.000838671125601484 0.00102694212879062 0.000824460154016173 0.000964304655984314 0.00082515677978816 0.000880176632056331 0.000768703227799926 0.000836846020332259 0.000724529252868585 0.000931928355963933 0.000596379126730564 0.000857985521494325 0.000799843586143154 0.000829567918667043 0.000829630722147453 0.00111964893588204 0.000659430750859933 0.000711192158650558 0.00106578463800074 0.000806001044137716 0.000699730509195783 0.000588262328231996 0.000664708471439992 0.000594666689320636 0.00060111364211592 0.000457344719639802 0.000441758831232349 0.000463325398220191 0.000599551193106874 0.000538097287989669 0.000622687161969826 0.00049357501489235 0.000411473245666672 0.000435376992938185 0.000603120718919897 0.000601937143169838 0.000381250119140662 0.000252067437734495 0.000438999082092828 0.000347222222222222 0.000208720731661038 0.00064419153961778 0.000330662102232942 0.000273991369271868 0.000247496477934737 0.000254844317426801 0.000334848965492933 0.000277980471871851 0.000323412650285816 0.000440854628186356 0.000325788370836017 0.000369715836408137 0.000255475823721682 0.000251114319794086
 18 0.00112907128126548 0.00105260800430002 0.00133612050944982 0.00121881939782059 0.000898209846886554 0.00110480590568975 0.00103272332641934 0.000993772890837254 0.000793609199877215 0.00110177251375355 0.00100576438092951 0.00112375117378119 0.0010957445975878 0.00086289705475326 0.000882425312030681 0.000813928798924199 0.000894728993605319 0.00110552499276144 0.00110419963929478 0.000938526513374003 0.00103180815484238 0.000908917388498559 0.000732265446224256 0.000839745520596584 0.00118776041175694 0.000806436832169498 0.000698517888326691 0.00086519131755066 0.000663748281366057 0.000772499034376207 0.000709354014943725 0.000606408783352483 0.000684000376200207 0.000501167900195992 0.000549523598493242 0.000677306015324049 0.000562952601096905 0.000885193831413967 0.000428823822020961 0.000580393579396028 0.000359521646987587 0.000520431765612953 0.000318575965434508 0.000269559943392412 0.000624503236062223 0.000467303367504892 0.000561770545789142 0.000428570037110269 0.000208325442218098 0.000416383797239194 0.000508758541441892 0.00039824081448904 0.000370060496846441 0.000484325810659855 0.000425556892554222 0.00027844335509588 0.000401890373237078
 19 0.000902741483346795 0.00128475727264385 0.00118125592020951 0.00128549850560799 0.00125394427142754 0.00137515757013825 0.000998751560549313 0.00104516870764889 0.00107017641938137 0.00140338304892432 0.00137755328761239 0.00126397811087319 0.00117386101180721 0.00102744524183882 0.00108491482608977 0.00125678664789865 0.00118279382859926 0.00120122211293229 0.00124392273663002 0.00104734168144276 0.00116924349945585 0.00107946451481609 0.000903775068460961 0.000909959506801947 0.00112652512423573 0.00106880678036021 0.000929715343037617 0.000928231629492775 0.000795949126996223 0.000915360699461831 0.000928483188946329 0.000928169147028286 0.000731837309384222 0.00100586470267321 0.000783671143091226 0.00128403574192641 0.000958853413181711 0.000849220839879411 0.000536253319148568 0.000597172813281123 0.000737721878851673 0.000564419024683925 0.000423178648713633 0.000496351814165881 0.0006538084341288 0.00050971767304443 0.000660174946360786 0.000520948898771911 0.000659425911559348 0.000584414972334549 0.000522757999098693 0.000454648783814503 0.00051680476838533 0.000719464718249622 0.000356799354658559 0.000510230113781315 0.000509517050624158
 20 0.00123533045089561 0.00118351598930102 0.000980794671775923 0.0011534664995619 0.00110906124364156 0.000902888216282768 0.00106150483921324 0.00113201926418748 0.00116222592284208 0.00108226830704588 0.00127769895332685 0.00124809115470457 0.00119347566635725 0.00101602899473788 0.00130339658944559 0.00113832217724157 0.00132323265738198 0.00105337684988516 0.0010465450930117 0.00122688633774428 0.00102608265462241 0.00128854448162929 0.00114283704901892 0.00105929350509448 0.00114055017968191 0.000830984897752728 0.00087546101404463 0.000799041150619257 0.000944312300113139 0.000963847272481315 0.000802833530106257 0.000736965895727166 0.000940704273933085 0.00095047999239616 0.00108536202759194 0.00112965430813086 0.000977235644670139 0.000770512809775463 0.000727555751074414 0.000602585954582236 0.0005936580360096 0.000751328240997478 0.000657153586180999 0.000441518054249131 0.000435924109575469 0.000710889091695086 0.000979007813235433 0.00073520876059281 0.000768816790958715 0.000657049269032688 0.000807928977406172 0.000539262827714514 0.000591412344862975 0.000735854061315467 0.000699117364327537 0.000555045906921885 0.000435050574629301
 21 0.00128192724458204 0.00120260243166212 0.00129053451593224 0.00135599349123124 0.000947929985450377 0.00108507175302916 0.00108320219092971 0.00127864051640578 0.00108181469497743 0.00110418122374335 0.00105630749584177 0.00112932204011293 0.00104525064239362 0.000863564178186954 0.00105493975540468 0.000960219478737997 0.00111248648563952 0.00124392359690328 0.00117698984846256 0.00120402038109862 0.00120605123095881 0.00125561843757393 0.00122479409258733 0.00111639265622956 0.00108684032355771 0.0011860264519839 0.000860084037377819 0.00120495328488803 0.000960693149170269 0.000675982175417375 0.00096056622851365 0.000924554764199359 0.00082673634130172 0.000982739659784889 0.00100712858199443 0.000821451622366954 0.000804216893799663 0.000746443543697326 0.000801723705967831 0.00053869786625142 0.000393340573080113 0.00072611217588801 0.000428544644531145 0.000675333445888908 0.000575015573338445 0.000732470206279447 0.000574910888812234 0.000806618019471384 0.000635813648799661 0.000746061655300385 0.000961945438454731 0.000692443013811431 0.000784782356665745 0.00079267294486615 0.000713551532861597 0.000630790459294303 0.000750135866445198
 22 0.0012909025944837 0.00112697670515172 0.00113827693329223 0.000833217608665463 0.00111928186875301 0.0015142537362565 0.00129177078480369 0.000909485938336853 0.00132594881837561 0.00132302154774065 0.00117726345961901 0.00105468053261367 0.00134241750627905 0.00126706214363877 0.00111801602973632 0.00100450550262205 0.00102319236016371 0.00130834648093277 0.00109291400234895 0.00117571796600792 0.00097259369898225 0.0011789590485107 0.00115186638349951 0.00107145366402023 0.00138323348116641 0.00104098664361205 0.000836291492068576 0.000943480195816644 0.000943178140459568 0.00103138486035592 0.000815053687232007 0.000988307816007237 0.00116796050736204 0.00108496853591246 0.000727216462942906 0.000869990756348214 0.000943521154737469 0.000538428137212332 0.000777873811581677 0.000814460835237897 0.000751942518171944 0.000595780174138034 0.0006744168401885 0.000766925875722337 0.0005810139630775 0.000688876557148051 0.000887416434952375 0.001106300188834 0.000670597110844114 0.00061229956756343 0.000950010450114951 0.000725564699367995 0.000573760630766526 0.000633061644377621 0.000749229485585846 0.000754565118969767 0.000607718018839259
 23 0.00140412859100225 0.00123325682573396 0.00104123528367745 0.00150111410812713 0.00116807713889811 0.00120477895652756 0.00109313511149978 0.00102679085946586 0.00114086705896481 0.00127536818664912 0.00128565534842219 0.00102363592123038 0.00100781822623992 0.000973974819886274 0.00103184384763106 0.00107202584296965 0.00100961295766116 0.00115567193545792 0.00109476670675672 0.00127357335292677 0.00112050612399693 0.00134429450390362 0.00104684188397216 0.00138678993688328 0.00121814337547529 0.000857052254475955 0.00101379991435139 0.000919767935474742 0.000728286838435782 0.000978410360073473 0.00108129539187947 0.000950361225262009 0.000998053795099556 0.000989456108345444 0.000983964454284089 0.000686933756688063 0.000813107913227578 0.000903008660673973 0.000708068527217463 0.000910222832853892 0.000659630606860158 0.000581028586606461 0.000611044631718308 0.000656410946914869 0.000712168285365832 0.000691478923909285 0.000723341074351848 0.000724339774084297 0.00111649383089849 0.000755725542601723 0.000700532025673552 0.00060097282476008 0.000675948440155093 0.000525943524547054 0.000794809548081658 0.000551779488851546 0.000607588285041012
